osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,11545460693,Ulartau,Ulartau,Улартау,,3903,42.9311747,76.5552241,,,,163
node,11594177670,,,,,3903,42.9264687,76.8729516,,,,77
node,5605660853,Горнолыжников,,,,3900,42.3560708,78.555631,,,,27
node,5605660856,Ашутор,,,,3900,42.2949627,78.3987928,,,,84
node,13529112097,,,,,3900,42.2157563,79.5249581,,,,1
node,13532892297,Mount Mynbugu,Mount Mynbugu,,,3899,40.8550953,74.3362849,,Q27207341,,597
node,3346908954,,,,,3898,42.3668191,74.50834,,,,212
node,3346909556,,,,,3898,42.3935254,74.7758273,,,,49
node,1859831079,,,,,3895,42.0353333,75.8349892,,,,23
node,2623478166,Кулагай-Таш,,,,3895,42.4737894,74.4322764,,,,68
node,11594211378,,,,,3895,42.90781,76.7994012,,,,179
node,11693769382,Flyuorit,Flyuorit,Флюорит,,3895,42.8960216,76.4119844,,,,50
node,13098275980,Voskhod,Voskhod,Восход,,3895,42.8834339,76.4514121,,,,12
node,2624594940,,,,,3892,42.5299202,74.3404758,,,,28
node,10142795662,,,,,3892,42.7976986,77.2839904,,,,212
node,1867556452,,,,,3890,42.0055469,78.9842337,,,,178
node,11478290067,Toqsan-attın,Toqsan-attın,Тохсан-аттын,Тохсан-аттын,3888,42.9157523,76.6016642,,,,243
node,3348431916,,,,,3887,42.404806,74.344234,,,,49
node,3595200947,CSKA,CSKA,ЦСКА,,3887,42.9915383,76.7341301,,,,52
node,11459042071,Dostuk,Dostuk,Достук,Достук,3887,42.8452472,76.2589331,,,,31
node,11594177595,,,,,3885,42.9352802,76.8270336,,,,37
node,2593135315,,,,,3884,39.0352995,74.3782899,,,,38
node,3338501593,,,,,3884,42.5463298,74.9396802,,,,105
node,2627514427,,,,,3883,39.0910178,75.0637582,,,,144
node,2593135905,,,,,3882,39.2314938,74.0243852,,,,127
node,283554518,,,,,3881,42.4368143,74.4423099,,,,116
node,3348431951,,,,,3881,42.4143638,74.29704,,,,71
node,1740532645,,,,,3880,42.9247295,77.0011602,,,,52
node,3961902658,,,,,3880,42.9099737,76.6767089,,,,54
node,11572233192,,,,,3880,42.872797,76.3463653,,,,40
node,11594211412,,,,,3880,42.9061836,76.8142882,,,,136
node,12241648572,,,,,3879,42.8732534,77.3662327,,,,162
node,3348431843,,,,,3878,42.3908444,74.3315269,,,,112
node,11594940146,,,,,3877,42.8662279,76.2291547,,,,369
node,1867519656,,,,,3875,42.5186671,78.9590484,,,,428
node,1867556603,,,,,3873,42.4410083,78.7678982,,,,208
node,3595108175,,,,,3873,42.9742571,76.6915957,,,,151
node,4000878751,,,,,3873,42.9819334,76.7333942,,,,41
node,1856947160,,,,,3872,42.4770082,74.3039111,,,,174
node,1857056954,,,,,3872,42.4541569,74.3808374,,,,102
node,3346908937,,,,,3872,42.3641588,74.4824387,,,,147
node,3348432037,,,,,3872,42.44058,74.3553872,,,,39
node,3348431921,,,,,3871,42.4052076,74.3684675,,,,85
node,12241648573,,,,,3871,42.8858852,77.4022867,,,,89
node,10142795649,,,,,3867,42.7504879,76.967142,,,,315
node,11594259630,,,,,3867,42.976133,76.7073863,,,,32
node,1867556556,,,,,3865,42.2671885,78.9848872,,,,33
node,11594194168,,,,,3865,42.9228175,76.8402949,,,,40
node,11155837760,,,,,3864,42.7926916,77.2907374,,,,76
node,3346909553,,,,,3863,42.392742,74.7341598,,,,78
node,3338500382,,,,,3861,42.3999285,74.9783651,,,,182
node,3346061009,пик КГМА,,пик КГМА,КММА Чокусу,3861,42.5854368,74.553545,,,,32
node,7279010425,,,,,3860,42.607363,76.1553919,,,,251
node,11594272777,,,,,3860,42.9862253,76.735368,,,,57
node,3348431807,,,,,3859,42.3849004,74.3731279,,,,192
node,3961902741,,,,,3856,42.9157083,76.674853,,,,84
node,11478290001,,,,,3856,42.9045958,76.7088831,,,,62
node,11594876159,,,,,3856,42.880436,76.270512,,,,178
node,12188567966,,,,,3855,42.8925428,77.5577323,,,,118
node,3595108153,Qaskelen,Qaskelen,Каскеленский,Каскелен,3853,42.9522821,76.656691,,,,228
node,1865933929,,,,,3852,42.4563833,74.3457768,,,,48
node,3340467510,,,,,3852,42.5604427,74.9401608,,,,129
node,2593146346,,,,,3850,39.3149763,74.5953687,,,,62
node,3348431970,,,,,3850,42.419227,74.2942138,,,,30
node,11594861789,,,,,3850,42.8828993,76.3904086,,,,45
node,5728193404,Таштар Ата,,,,3847,42.0505373,77.182337,,,,514
node,13603306744,,,,,3846,42.9399807,77.3554044,,,,65
node,12150144061,Эстебан саммити,,,,3845,42.4539336,78.808209,,,,327
node,2593146347,,,,,3844,39.3158312,74.8119731,,,,127
node,11594170554,,,,,3844,42.9507943,76.8631228,,,,169
node,3346909290,,,,,3843,42.3843176,74.7875971,,,,32
node,12996059666,Azharsyz,Azharsyz,Ажарсыз,,3841,42.960308,77.3289365,,,,64
node,3642429757,,,,,3840,42.9393912,76.5529831,,,,74
node,1740532618,,,,,3838,42.9217642,76.9750649,,,,43
node,1859934354,,,,,3838,42.553341,75.282768,,,,354
node,11594765559,,,,,3835,42.881913,76.521974,,,,121
node,10142795652,,,,,3834,42.7761152,77.0509622,,,,37
node,11594939412,Karaultas,Karaultas,Караултас,,3834,42.8614874,76.2135802,,,,166
node,6356185261,,,,,3832,42.8457101,76.3474005,,,,75
node,3961065131,,,,,3830,42.9367833,76.5528624,,,,39
node,7279010426,,,,,3830,42.6116289,76.1457467,,,,31
node,1867556587,,,,,3827,42.3872431,78.7755722,,,,127
node,12188567971,,,,,3827,42.8794695,77.5581563,,,,72
node,12996086564,Darbazatau,Darbazatau,Дарбазатау,,3826,42.9652708,77.325757,,,,92
node,3968602267,Oqjetpes,Oqjetpes,Окжетпес,Окжетпес,3825,42.9167436,76.6488432,,,,218
node,1856947202,,,,,3824,42.4701224,74.3022168,,,,46
node,1867556444,Кууган,,,,3823,42.4094416,78.6318467,,,,229
node,12248822459,,,,,3822,42.8823784,78.1971253,,,,417
node,3348431808,,,,,3821,42.3852265,74.3318766,,,,66
node,2589993810,,,,,3820,39.0652626,75.1525771,,,,168
node,3596386587,,,,,3820,42.9913584,76.755637,,,,8
node,8563440274,,,,,3812,42.8573223,76.2012371,,,,133
node,7436893493,,,,,3810,42.4919847,74.2711669,,,,60
node,10246532234,,,,,3809,42.8572985,78.0988271,,,,322
node,2627097345,,,,,3806,39.0424267,75.1237022,,,,129
node,11591686863,,,,,3804,42.9950134,77.3777875,,,,54
node,3336576883,,,,,3803,42.5790839,74.7238127,,,,30
node,2589993808,,,,,3802,39.0546455,75.1596942,,,,102
node,2623478002,,,,,3802,42.3970225,74.4529322,,,,160
node,3345999352,Peak Zelenkovoy,Peak Zelenkovoy,,,3801,42.5791989,74.6162886,,,,41
node,11594114354,,,,,3801,42.9699124,76.8494325,,,,30
node,2147911930,Askaluu,Askaluu,Аскалуу,,3800,42.8884609,76.2998822,,,,18
node,3952062915,,,,,3800,42.9511202,76.562237,,,,170
node,11594272776,,,,,3800,42.9953208,76.7542058,,,,79
node,11802101186,,,,,3797,42.8662265,77.6001478,,,,77
node,3338500316,,,,,3796,42.3475812,74.8494861,,,,112
node,10142795665,,,,,3796,42.7865119,77.3696687,,,,287
node,3595108165,,,,,3795,42.968821,76.6770548,,,,119
node,11594272122,,,,,3795,42.9070853,76.6328425,,,,174
node,3338500323,,,,,3794,42.3651207,74.8359232,,,,162
node,3602697087,,,,,3794,42.9824224,76.7048298,,,,83
node,3345999241,,,,,3793,42.5192979,74.6282656,,,,86
node,11478290076,,,,,3792,42.9069586,76.5758634,,,,87
node,3951687067,,,,,3791,42.9382061,76.693229,,,,45
node,10246554196,,,,,3791,42.7519471,76.9840516,,,,93
node,3346060553,Значкистов,,,,3787,42.520065,74.5049122,,,,62
node,3951707525,,,,,3787,42.9505935,76.6972382,,,,78
node,12040229703,,,,,3787,42.8367428,77.8141618,,,,187
node,13019226254,,,,,3784,42.8542778,76.3501283,,,,40
node,3346908938,,,,,3783,42.3642248,74.5161507,,,,35
node,11595008786,,,,,3781,42.9433055,76.4421917,,,,156
node,2631144144,Профтехобразование,,Профтехобразование,Кесиптик билим берүү,3780,42.4700713,74.2275312,,,,5
node,3953746672,,,,,3780,42.9815972,76.7155759,,,,63
node,3982332625,,,,,3780,42.934571,76.445508,,,,76
node,2596899294,,,,,3778,39.323771,74.8326606,,,,185
node,12133445385,,,,,3777,42.9837286,76.7032392,,,,8
node,3348431795,,,,,3776,42.3826731,74.4189227,,,,193
node,3595108157,,,,,3773,42.9630924,76.6726129,,,,45
node,3953621369,,,,,3773,42.9874179,76.7013705,,,,17
node,1859950520,,,,,3771,42.4741342,75.3018488,,,,219
node,3346909196,,,,,3771,42.3718665,74.4758288,,,,24
node,11595008779,Maktalytau,Maktalytau,Макталытау,,3771,42.9334862,76.4571616,,,,48
node,11594907749,,,,,3767,42.8294085,76.254584,,,,128
node,11594418122,,,,,3765,42.8998103,76.5762578,,,,75
node,6807111098,,,,,3764,42.3807663,74.0550589,,,,98
node,9605400067,Kyzyltau,Kyzyltau,Кызылтау,Кызылтау,3764,42.982878,76.9149969,,,,16
node,11594427926,,,,,3764,42.9092144,76.5930988,,,,43
node,1623178550,,,,,3760,42.5963447,74.4064566,,,,162
node,11594940175,,,,,3760,42.8689129,76.2221399,,,,32
node,3346909807,,,,,3755,42.4205713,74.525979,,,,42
node,11559095189,,,,,3751,42.9539281,78.5184263,,,,479
node,3961065729,,,,,3743,42.9390905,76.5205473,,,,29
node,1867556439,Кельтор,,,,3742,42.4464852,78.6873844,,,,114
node,11594466570,,,,,3741,42.910669,76.5546717,,,,45
node,8563440265,,,,,3736,42.8607547,76.1953849,,,,37
node,11594294569,,,,,3736,42.8902626,76.7214184,,,,102
node,11594907743,,,,,3735,42.8321276,76.2594552,,,,42
node,11459042123,,,,,3732,42.826789,76.3027191,,,,234
node,11559089915,,,,,3731,42.9391951,78.5301637,,,,232
node,1867556586,,,,,3729,42.3759673,78.7052822,,,,97
node,3338501554,,,,,3723,42.5251336,74.8929476,,,,102
node,9562488482,Бозучук,,,,3723,42.4684339,78.8830627,,,,157
node,3642429766,,,,,3720,42.9558529,76.5626627,,,,19
node,11155837759,,,,,3716,42.7811218,77.3123621,,,,68
node,1859934349,,,,,3715,42.5500338,75.215457,,,,218
node,3642429748,,,,,3712,42.922044,76.6152621,,,,36
node,13530471199,,,,,3710,42.4519138,79.3708348,,,,127
node,3348431884,,,,,3708,42.3979161,74.411924,,,,79
node,10142795664,,,,,3707,42.7980764,77.3128803,,,,64
node,11594861793,,,,,3706,42.8974539,76.433153,,,,34
node,3348431771,,,,,3704,42.3792186,74.3234248,,,,78
node,1867556448,Токтогул,,,,3700,42.501433,78.7961391,,,,293
node,4969798632,Котур,,,,3698,42.0422018,77.5669312,,,,175
node,3346909221,,,,,3695,42.3754611,74.6921477,,,,28
node,12421804900,,,,,3693,42.9526171,77.3823049,,,,77
node,2627514423,,,,,3690,39.0566249,75.0493684,,,,41
node,1867556583,800-лет Москвы,,,,3689,42.3415757,78.424294,,,,11
node,5605660857,Атджайлау,,,,3689,42.3446347,78.4206864,,,,21
node,1859950533,,,,,3684,42.5407762,75.0704523,,,,250
node,11594870437,,,,,3684,42.8197296,76.3015575,,,,58
node,2627097378,,,,,3683,39.084951,75.0976674,,,,271
node,1867519658,,,,,3682,42.5177602,78.889663,,,,323
node,4058023888,,,,,3680,42.9168905,76.3058625,,,,175
node,1859831137,,,,,3665,42.0867763,75.7382199,,,,102
node,1867580135,,,,,3665,42.8668568,78.5292779,,,,298
node,2147912249,,,,,3664,42.9110342,76.3020179,,,,47
node,2593135907,,,,,3660,39.248625,74.0394694,,,,182
node,3348431832,,,,,3659,42.3889367,74.4092675,,,,36
node,12188568484,,,,,3658,42.8867919,77.6525466,,,,66
node,11594463570,,,,,3656,42.8970671,76.5633417,,,,56
node,1867519653,Tavyldytor,Tavyldytor,,,3652,42.5384766,78.9348104,,,,106
node,3600183353,,,,,3650,42.9864109,76.7152831,,,,37
node,10142795658,,,,,3650,42.7778077,77.1691093,,,,113
node,11594211443,,,,,3648,42.8943618,76.7663941,,,,127
node,12248328853,,,,,3645,42.8976622,77.4490841,,,,35
node,3961761268,,,,,3642,42.9432619,76.4529235,,,,47
node,3348431748,,,,,3640,42.3723286,74.3833821,,,,49
node,5734619444,,,,,3634,41.8857532,77.2287752,,,,105
node,11802101185,Джангы-Джайлоо,,,,3634,42.8598019,77.553996,,,,62
node,1867556431,Джеты-Огуз,,,,3632,42.3112135,78.3232852,,,,252
node,1867556514,,,,,3630,42.1835811,78.0780682,,,,303
node,11594296904,,,,,3630,42.8996831,76.6569588,,,,49
node,3346276191,,,,,3629,42.6085348,74.4100202,,,,99
node,3986562558,,,,,3627,42.9587994,76.6473638,,,,83
node,1859831148,,,,,3623,42.1161546,75.8981967,,,,230
node,3982337077,,,,,3623,42.9530237,76.4460923,,,,97
node,3982337058,Zhazhda gorovosxoditelya,Zhazhda gorovosxoditelya,Жажда горовосходителя,,3620,42.948565,76.4279198,,,,19
node,2627097398,,,,,3618,39.1158191,75.1222969,,,,140
node,3961761280,,,,,3612,42.9487327,76.4621038,,,,42
node,11594272775,,,,,3610,42.9963076,76.7784509,,,,78
node,12405149346,,,,,3610,41.8139944,78.8560866,,,,93
node,1859950531,,,,,3609,42.5112644,75.1259613,,,,40
node,1859831066,,,,,3606,42.013455,75.8710147,,,,41
node,12133450536,,,,,3606,42.977693,76.6744201,,,,44
node,3340467526,,,,,3604,42.5689534,74.9336187,,,,58
node,9424743751,Kasymbek,Kasymbek,Касымбек,,3603,42.9617726,76.570295,,,,8
node,11687312900,,,,,3602,42.921674,78.3908913,,,,326
node,11687312931,,,,,3601,42.9270791,78.3883593,,,,35
node,3951810019,,,,,3600,42.9839711,76.6873428,,,,54
node,5578960567,Тогузбулак,,,,3600,42.6081722,76.1666472,,,,-20
node,11594702689,,,,,3595,42.9302489,78.4510302,,,,270
node,8563440296,,,,,3593,42.883775,76.2286713,,,,154
node,1867580110,Таптатау,,,,3582,42.8644348,78.2710073,,,,172
node,3982419999,,,,,3575,42.9234375,76.3338927,,,,137
node,3982419988,,,,,3574,42.9163344,76.3196869,,,,31
node,11594702970,,,,,3573,42.9069064,78.4651347,,,,
node,11594702982,,,,,3573,42.9032443,78.4669157,,,,204
node,2147912388,,,,,3571,42.9145517,76.285551,,,,46
node,11594923799,,,,,3567,42.8884603,76.2588988,,,,54
node,3346110245,Соколиная,,,,3562,42.5654957,74.5167667,,,,27
node,1859934355,,,,,3557,42.5605808,75.2061597,,,,22
node,2596899139,,,,,3556,39.2036178,75.0156104,,,,124
node,12520886595,,,,,3555,42.8495632,77.7034056,,,,178
node,12520886513,,,,,3554,42.8367429,77.7747329,,,,70
node,12241649051,,,,,3553,42.6903559,76.7442812,,,,153
node,10536399554,,,,,3552,42.7538437,76.9574011,,,,-112
node,2627097362,,,,,3550,39.065184,75.2219991,,,,292
node,11693769380,,,,,3550,42.8974917,76.3922383,,,,69
node,12079944548,Сказка,,,,3550,42.8522668,78.581545,,,,190
node,11594938518,,,,,3540,42.8457553,76.1570539,,,,70
node,1859950527,,,,,3535,42.4993303,75.2467332,,,,48
node,1867580130,,,,,3535,42.8336713,78.71628,,,,353
node,12141566323,,,,,3535,42.940686,76.4988345,,,,45
node,2147912455,,,,,3532,42.9172173,76.2749622,,,,53
node,11816733285,Кульджа-Джайлоо,,,,3531,42.7011093,76.6216417,,,,133
node,1867580124,,,,,3529,42.8057674,78.04352,,,,89
node,13530470466,,,,,3529,42.554661,79.1613006,,,,97
node,2596899296,,,,,3526,39.3245041,74.8606156,,,,161
node,2627097385,,,,,3521,39.1017424,75.1700475,,,,243
node,11687312879,,,,,3521,42.9121197,78.3916423,,,,105
node,3352646037,пик Литературный Кыргызстан,,,,3520,42.6007004,74.5621261,,,,38
node,12080033474,Кенсу,,,,3520,42.8544842,78.6064375,,,,145
node,10142795657,,,,,3519,42.7722473,77.1310689,,,,33
node,11594971595,,,,,3514,42.920067,76.2650102,,,,62
node,11595008777,,,,,3512,42.930776,76.4181726,,,,134
node,3348431728,,,,,3511,42.368472,74.3408224,,,,46
node,12133554997,Peak Magdelkiez,Peak Magdelkiez,Пик Магделкииз,,3509,41.7256137,75.1261967,,,,391
node,5604555017,Чон-Культор,,,,3508,42.0301229,76.6305649,,,,149
node,3348431780,,,,,3503,42.380699,74.2981315,,,,55
node,2596899252,,,,,3500,39.2841163,74.9238903,,,,166
node,3348431681,,,,,3496,42.3583965,74.3916542,,,,19
node,11594702685,,,,,3496,42.9368,78.4452152,,,,41
node,2596899268,,,,,3487,39.2951158,74.8714317,,,,83
node,1867556570,,,,,3483,42.3241948,78.3547665,,,,101
node,3346908772,,,,,3482,42.3506634,74.4767717,,,,13
node,9424743752,Kaskelen Pyramid,Kaskelen Pyramid,Каскеленская Пирамида,,3467,42.9694223,76.5641747,,,,48
node,2643683544,Таш-Башат,,,,3465,42.5998074,74.7345352,,,,93
node,11594703015,,,,,3465,42.89873,78.433852,,,,116
node,3350654382,Nomads peak,Nomads peak,Пик Кочевников,Көчмөндөрдүн чокусу,3460,42.4806404,74.4751306,,,,200
node,3336576884,,,,,3459,42.5791144,74.7034468,,,,96
node,1859831143,,,,,3458,42.103557,75.7261238,,,,131
node,10142795669,,,,,3453,42.7982429,77.4150721,,,,49
node,11594702681,,,,,3451,42.9426122,78.4390783,,,,36
node,11595008778,,,,,3451,42.9308512,76.426486,,,,44
node,7800469788,,,,,3450,42.8696802,78.5826493,,,,41
node,11594939432,,,,,3448,42.8375338,76.2059705,,,,145
node,10106902868,Думбу,,,,3446,42.7539473,77.0083487,,,,89
node,1867580137,,,,,3438,42.901848,78.3270959,,,,170
node,1867556592,,,,,3435,42.4141673,78.5147273,,,,221
node,11594825267,,,,,3432,42.8655182,76.4629396,,,,63
node,11594870450,,,,,3432,42.8281216,76.3325412,,,,39
node,2623477957,,,,,3428,42.3510492,74.4466549,,,,23
node,8874805318,,,,,3425,42.9974367,76.7145371,,,,-6
node,2147912539,,,,,3422,42.9204989,76.2531983,,,,68
node,11594981845,,,,,3422,42.9045329,76.3350906,,,,56
node,2596899162,,,,,3420,39.2302822,74.9926423,,,,91
node,1861557946,,,,,3416,42.5479594,74.4642806,,,,44
node,5725675032,Кумчоку,,,,3413,42.025189,77.3450032,,,,77
node,11594986671,,,,,3410,42.9171729,76.2058083,,,,154
node,1867580129,,,,,3404,42.8262288,78.6515564,,,,210
node,10121403445,,,,,3403,42.8551859,77.4393926,,,,70
node,11594870438,,,,,3402,42.8099037,76.292047,,,,46
node,2147912568,,,,,3400,42.9217866,76.220145,,,,44
node,2627097363,,,,,3398,39.0661094,75.1834608,,,,77
node,1859831134,,,,,3395,42.081507,75.7040351,,,,117
node,1867580132,,,,,3393,42.8409027,78.2006362,,,,80
node,12051076842,,,,,3393,42.4841852,74.482641,,,,131
node,1867580103,Ичкесу,,,,3392,42.8573783,78.4404462,,,,291
node,11594923825,,,,,3370,42.896658,76.2486623,,,,56
node,11687323785,,,,,3363,42.9098251,78.4042272,,,,31
node,11594702669,,,,,3352,42.9608463,78.4277915,,,,49
node,11549163264,,,,,3344,42.9288868,76.6648329,,,,47
node,2627514430,,,,,3343,39.1840186,75.0542141,,,,50
node,11594986680,,,,,3342,42.9183342,76.191636,,,,30
node,11802110294,Родниковый,,,,3340,42.6865882,76.7708348,,,,42
node,1859950536,,,,,3336,42.5736783,75.9530897,,,,40
node,3982420026,,,,,3326,42.9384136,76.3519353,,,,73
node,1859934356,,,,,3317,42.5644244,75.3567578,,,,-9
node,11594958840,,,,,3317,42.9232685,76.2414064,,,,53
node,11594958861,,,,,3316,42.9409269,76.2491357,,,,220
node,3345999394,Дядюченко,,,,3305,42.5980468,74.6123979,,,,105
node,3952063557,Альпийская,,Альпийская,,3304,42.9686699,76.5810631,,,,6
node,12248328855,,,,,3300,42.8734606,77.444925,,,,40
node,3346908729,,,,,3298,42.3383847,74.4903372,,,,44
node,11594938522,,,,,3298,42.8470466,76.1404678,,,,30
node,11594810895,,,,,3293,42.8571997,76.4892861,,,,85
node,6884346405,Көл-Когур,,,,3289,42.7805912,76.4183002,,,,128
node,12248822460,Сары-Булак,,,,3282,42.8390798,78.3484146,,,,90
node,1859950530,,,,,3280,42.5081672,75.4156649,,,,198
node,3346061029,K3,,,,3280,42.6122608,74.5703348,,,,59
node,5822463233,Peak Karol,,,,3270,41.7296157,75.1637414,,,,10
node,1867519654,Чункуртор,,,,3264,42.5696457,78.9435789,,,,-83
node,2627097340,,,,,3250,39.0386546,75.3100947,,,,190
node,11594340802,,,,,3244,42.8772114,76.6714017,,,,27
node,5728191767,Ураныр,,,,3242,42.0636111,77.10296,,,,27
node,11594466597,,,,,3238,42.8860008,76.6038974,,,,61
node,11594836402,,,,,3232,42.8504945,76.445166,,,,83
node,12141485799,,,,,3222,42.9142361,76.4299992,,,,63
node,10106903731,Сары-Кыр,,,,3219,42.7062589,76.957312,,,,125
node,1867556441,Коктобе,,,,3215,42.5478893,78.8817259,,,,33
node,11594981864,,,,,3215,42.9171246,76.3734402,,,,56
node,1867580126,,,,,3209,42.8136123,78.1131352,,,,47
node,11594311417,Zhaya,Zhaya,Жая,,3201,42.8790374,76.6330999,,,,73
node,6968287766,Айтымбет,,,,3199,42.8311266,76.5597897,,,,168
node,5056203279,,,,,3195,41.7999611,75.9461956,,,,5
node,1867580111,Тукумбулак,,,,3186,42.7889183,78.9047391,,,,271
node,10536399556,,,,,3185,42.7446553,77.0318513,,,,38
node,11652554067,,,,,3183,42.907733,76.1584291,,,,48
node,2147912679,,,,,3180,42.9311827,76.1910359,,,,46
node,3979776092,Аютау,,Аютау,,3180,42.9702549,76.6330376,,,,22
node,11594463595,Kaskelen,Kaskelen,Каскелен,Каскелен,3180,42.8772235,76.5613126,,,,62
node,11036291434,Orto Tokoy Peak,,,,3176,42.3912966,75.9723205,,,,1015
node,3346110532,Kashkasu-Bashi,Kashkasu-Bashi,,,3171,42.605738,74.5211525,,,,11
node,10536394946,Боз Ала,,,,3170,42.7425236,77.1249937,,,,178
node,5141080323,Peak Connewitz,Peak Connewitz,,,3160,41.757264,75.143238,,,,3
node,12188568568,,,,,3152,42.8498882,77.6287823,,,,95
node,2589993788,,,,,3143,39.0110496,75.3325426,,,,353
node,11601700676,,,,,3122,42.981483,76.4102872,,,,172
node,11659112698,,,,,3109,42.9454827,76.2304853,,,,43
node,2627514420,,,,,3102,39.0324339,75.2704879,,,,91
node,11594836415,Buzulgan,Buzulgan,Бузулган,Бузулган,3097,42.8380123,76.4516302,,,,173
node,2627097354,,,,,3085,39.0570086,75.247555,,,,204
node,11594418149,,,,,3085,42.8794104,76.5811453,,,,56
node,2627097371,,,,,3084,39.0744617,75.1305608,,,,132
node,3982427197,,,,,3071,42.9457216,76.3336646,,,,46
node,11572218203,,,,,3067,42.8261574,76.3906582,,,,119
node,11594810907,,,,,3060,42.8485491,76.5035835,,,,95
node,11594971622,,,,,3060,42.9493448,76.2726059,,,,60
node,1859934359,,,,,3056,42.6083606,75.6183949,,,,714
node,2596899126,,,,,3050,39.1887755,75.0852498,,,,206
node,11594971629,,,,,3032,42.9565038,76.271957,,,,62
node,12248822467,,,,,3028,42.6394958,79.0297135,,,,515
node,1859950538,Сары-Кунгей,,,,2997,42.6158696,75.9361144,,,,182
node,2596899153,,,,,2993,39.2209776,75.0269271,,,,-7
node,2596899177,,,,,2988,39.2443378,75.0201561,,,,43
node,11659087064,,,,,2982,42.9903843,75.764452,,,,680
node,1867556440,Коккия,,,,2966,42.4895546,78.6233966,,,,139
node,12248494576,,,,,2961,42.7370371,77.1015099,,,,65
node,3348431659,,,,,2957,42.3560562,74.2965412,,,,83
node,1859950537,,,,,2947,42.6078166,75.9255957,,,,36
node,2596899288,,,,,2941,39.3109467,74.950297,,,,165
node,3345999406,,,,,2934,42.6039673,74.6341464,,,,108
node,9424743754,Zharaspan,Zharaspan,Жараспан,,2931,42.9968861,76.5436134,,,,143
node,12248822466,Чаржан,,,,2926,42.6554339,79.0206088,,,,121
node,5732567218,,,,,2925,42.5380363,75.7271399,,,,397
node,2596899134,,,,,2922,39.1976822,75.0865046,,,,100
node,1859950539,,,,,2912,42.6226547,75.6856994,,,,75
node,1867556610,,,,,2906,42.4638919,78.5973051,,,,44
node,3071655738,Чонг-Булак,,Чонг-Булак,Чоң-Булак,2904,42.7624863,77.4496211,,,,59
node,2596899286,,,,,2892,39.3108859,74.9004712,,,,123
node,1867556593,Кашкасу,,,,2888,42.4259302,78.5102052,,,,16
node,12188568569,,,,,2885,42.8265347,77.6306663,,,,75
node,2596899220,,,,,2881,39.2713742,74.9943937,,,,185
node,1859950534,,,,,2879,42.5497772,75.8846432,,,,194
node,12912791152,,,,,2852,42.9992501,76.57605,,,,205
node,2627097356,,,,,2844,39.0594958,75.2792496,,,,182
node,12912815382,,,,,2831,42.9717658,76.5136241,,,,49
node,1859831173,,,,,2809,42.1277191,75.7853812,,,,107
node,3346276524,,,,,2796,42.6420314,74.4144208,,,,21
node,10142795666,,,,,2795,42.7528639,77.4066045,,,,14
node,12520896012,,,,,2774,42.8096633,77.7005212,,,,98
node,12912809483,,,,,2754,42.9824696,76.5250795,,,,57
node,10106902362,Ак-Ала-Таш,,,,2753,42.7157647,77.0549911,,,,132
node,1872810185,,,,,2732,42.2575225,75.9994601,,,,110
node,1867580119,,,,,2728,42.7759606,78.0340744,,,,7
node,2627514425,,,,,2722,39.089668,75.2548984,,,,164
node,1867558536,Чубаджан,,,,2721,42.6865495,78.953078,,,,34
node,1867580128,,,,,2716,42.8208256,78.4556631,,,,55
node,12248328847,,,,,2711,42.8308299,77.3827414,,,,11
node,2627514432,,,,,2710,39.245093,75.0435754,,,,58
node,1867556591,,,,,2706,42.4069975,78.3825957,,,,44
node,12785903203,Бессмертный Полк,,,,2700,42.5602401,74.4962636,,,,14
node,1867580120,,,,,2694,42.7795687,78.8414425,,,,114
node,10121403444,,,,,2691,42.8230061,77.4651931,,,,313
node,2596899245,,,,,2690,39.2814411,74.9823655,,,,78
node,1867580127,,,,,2682,42.8207255,78.2130397,,,,32
node,1859950532,,,,,2681,42.5206288,75.9395377,,,,170
node,1859836199,,,,,2665,42.2633707,75.9273651,,,,294
node,1859941976,,,,,2665,42.661009,75.8170312,,,,355
node,1867556436,Каракунгей,,,,2653,42.3541984,78.1630028,,,,310
node,2596899307,,,,,2650,39.3274619,74.9859481,,,,135
node,12248328856,Кёк-Дёбё,,Кёк-Дёбё,Көк-Дөбө,2630,42.7975667,77.5574527,,,,430
node,10106902360,,,,,2623,42.6999944,77.0198309,,,,32
node,1867556584,,,,,2610,42.3483636,78.3140659,,,,-63
node,1867556435,Карабельтек,,,,2606,42.4620123,78.4928474,,,,180
node,10536399551,Туюк-Жар,,,,2584,42.7285113,77.2081276,,,,92
node,1859934358,,,,,2577,42.6001854,75.5246037,,,,28
node,10142795667,,,,,2572,42.7429662,77.3907622,,,,70
node,1867556612,,,,,2571,42.5416016,78.7831654,,,,35
node,1859940610,,,,,2570,42.6362981,75.74962,,,,88
node,2589993786,,,,,2567,39.0087541,75.3787614,,,,162
node,2596899150,,,,,2543,39.2136262,75.1044784,,,,239
node,12248822461,,,,,2533,42.7774044,79.0052677,,,,70
node,1867556562,,,,,2532,42.2928147,78.0498736,,,,170
node,2589993793,,,,,2529,39.0197866,75.3648078,,,,122
node,1872683663,,,,,2528,42.2523298,77.88397,,,,261
node,10142795661,,,,,2511,42.7269849,77.2285695,,,,65
node,2627097407,,,,,2510,39.145162,75.2090715,,,,107
node,473471171,,,,,2505,42.9395954,75.8057486,,,,83
